,entidad_cvegeo,State,municipio_cvegeo,Municipality,Population,Male,Female,60 and older,60 and older males,60 and older females,65 and older,Non-spanish speakers,Disabled,Inhabited households,Dwellers per household,Dwellers per room,Households with automobile,Índice de rezago social,Poverty,Extreme poverty,Moderate poverty,Vulnerable (social lacks),Vulnerable (Income),Not poor nor vulnerable,Educational lag,Health access lag,Social security lag,Household characteristics lag,Basic services lag,Alimentary lag,At least one lag,At least three lags,People under wellness line,People under minnimum wellness line,Beds in public hospitals per (state) habitant,Beds in private hospitals per (state) habitant,Number of public hospitals per (state) habitant,People with hypertension,People with diabetes,People with obesity,Population density,Urbanization
166,07,Chiapas,07115,Maravilla Tenejapa,14714.0,0.49830093788228896,0.501699062117711,0.061709936115264374,0.033573467445969826,0.028136468669294548,0.04193285306510806,0.017058583661818675,0.034932717140138646,2951.0,4.96,1.78,0.1158929176550322,1.64563,96.0,53.4,42.6,2.7,0.8,0.9924471299093656,44.5,10.6,78.1,42.1,81.9,26.7,98.7,59.5,96.9,85.4,0.8847305389221557,0.8836760925449871,0.4629629629629629,12.675670368194552,6.896200571592742,28.6530117861875,2.730077023433418e-05,0.18383852113633276
167,07,Chiapas,07116,Marqués de Comillas,12892.0,0.5040335091529631,0.4959664908470369,0.06352776915916848,0.034517530251318644,0.02901023890784983,0.043515358361774746,0.022261867825007758,0.04304995345950977,2897.0,4.44,1.5,0.17431826026924405,0.85034,82.3,38.0,44.3,17.0,0.1,0.9924471299093656,39.6,16.7,95.8,27.6,88.4,30.6,99.3,67.2,82.4,48.1,0.8847305389221557,0.8836760925449871,0.4629629629629629,14.216654389495906,6.856141387219944,27.28478018365542,1.4057242483162972e-05,0.2147843623952839
168,07,Chiapas,07117,Montecristo de Guerrero,8412.0,0.5010699001426534,0.49893009985734665,0.07524964336661912,0.039942938659058486,0.03530670470756063,0.052425106990014264,0.00047551117451260106,0.03625772705658583,1829.0,4.6,1.38,0.26571897211591033,0.635521,96.6,37.5,59.1,3.1,0.1,0.9984894259818731,39.2,8.3,95.2,34.3,40.4,27.1,99.7,43.4,96.7,81.5,0.8847305389221557,0.8836760925449871,0.4629629629629629,13.5567351368114,6.915002760634358,33.65671226420075,4.3018354452889945e-05,0.3793390394674275
169,07,Chiapas,07118,San Andrés Duraznal,6047.0,0.48420704481561105,0.515792955184389,0.0560608566231189,0.025632545063667935,0.030428311559450968,0.041508185877294525,0.151645444021829,0.037208533156937326,1311.0,4.61,1.68,0.02517162471395881,1.694751,99.5,63.3,36.2,0.3,0.2,1.0,49.3,26.9,86.3,28.4,94.3,5.7,99.8,66.0,99.7,95.7,0.8847305389221557,0.8836760925449871,0.4629629629629629,11.733223953622044,5.828522357290992,19.4437427655832,0.00017489711634594135,0.6398213990408467
170,08,Chihuahua,08001,Ahumada,14635.0,0.5040655961735565,0.49593440382644344,0.09586607447898872,0.04721557909121968,0.04865049538776905,0.06334130509053638,6.83293474547318e-05,0.04414075845575675,4227.0,3.46,0.88,0.7154009936124911,-0.819982,37.4,1.3,36.0,33.6,12.8,0.7552870090634441,29.0,10.5,56.0,5.3,5.4,6.1,71.0,10.0,50.2,14.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,20.65978247257012,10.04262578392224,45.16829965020837,8.624065684363992e-07,0.7181414417492313
171,08,Chihuahua,08002,Aldama,26047.0,0.49303182708181365,0.5069681729181864,0.12101201673897186,0.05985334203555112,0.06115867470342074,0.08158329174185126,0.0004607056474833954,0.053864168618266976,8238.0,3.15,0.76,0.712794367564943,-1.174008,33.0,1.0,32.0,29.3,12.0,0.6117824773413898,17.2,7.2,47.2,4.8,1.5,11.4,62.3,5.3,45.0,12.5,0.8383233532934131,0.7766709511568124,0.6666666666666667,23.739889603648862,9.461470086077396,40.868955019490585,2.82821557508648e-06,0.8664337543671056
172,08,Chihuahua,08003,Allende,8487.0,0.5014728408153647,0.4985271591846353,0.19241192411924118,0.10003534817956876,0.09237657593967244,0.1438670908448215,0.0,0.06174148698008719,2746.0,3.09,0.7,0.6915513474144209,-0.982017,37.3,3.5,33.8,27.5,11.1,0.6359516616314199,19.1,14.7,50.9,6.1,4.1,11.7,64.9,8.8,48.4,16.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,28.39696589364439,11.055248531928322,41.65318448948927,4.033374904348595e-06,0.542948038176034
173,08,Chihuahua,08004,Aquiles Serdán,24344.0,0.554304962208347,0.445695037791653,0.04551429510351627,0.024318107131120606,0.021196187972395662,0.027398948406178115,0.0,0.028918830101873152,7102.0,3.01,0.93,0.47395099971838917,-1.168073,26.6,0.7,25.9,25.1,14.7,0.49244712990936557,15.2,5.8,31.3,2.4,0.5,17.5,51.7,4.0,41.3,9.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,18.06731106181324,6.797502338522056,57.112306074779696,4.906698446318243e-05,1.0675320407492606
174,08,Chihuahua,08005,Ascensión,26093.0,0.5070708619169892,0.49292913808301075,0.10186640095044648,0.05480397041352087,0.04706243053692561,0.06798758287663358,0.0007281646418579696,0.03633158318322922,7923.0,3.29,0.88,0.7627161428751735,-0.676733,54.2,3.9,50.4,31.6,7.5,0.9003021148036254,28.4,20.6,74.1,8.9,5.4,14.4,85.8,16.0,61.8,25.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,20.81106445496863,9.817450044668728,47.36827935591813,2.015232328467828e-06,0.8089525926493696
175,08,Chihuahua,08009,Bocoyna,23351.0,0.4701297588968352,0.5298702411031647,0.11905271722838422,0.05464434071345981,0.06440837651492441,0.08093871782793029,0.0034688021926255834,0.03944156567170571,7543.0,3.06,1.06,0.4275487206681692,0.922968,58.9,11.3,47.6,26.2,5.0,0.850453172205438,23.7,13.0,74.3,17.7,33.0,16.6,85.1,25.9,63.9,28.3,0.8383233532934131,0.7766709511568124,0.6666666666666667,19.415998800603035,9.824473701107872,33.92342454882226,8.705915841593492e-06,0.6587726435698685
176,08,Chihuahua,08010,Buenaventura,25146.0,0.49745486359659585,0.5025451364034041,0.12308120575837111,0.06144118348842758,0.06164002226994353,0.0823590233039052,0.0030621172353455816,0.04394337071502426,7828.0,3.21,0.81,0.765074092999489,-0.807769,,,,,,,,,,,,,,,,,0.8383233532934131,0.7766709511568124,0.6666666666666667,26.81521405938108,25.144152499881745,24.337591456612238,3.1786411378835697e-06,0.8024735544420584
177,08,Chihuahua,08011,Camargo,49499.0,0.49388876542960464,0.5061112345703953,0.1363057839552314,0.06509222408533506,0.07121355986989636,0.09438574516656902,0.0006464777066203357,0.030687488636134064,15672.0,3.15,0.78,0.7059086268504339,-1.148985,38.2,1.1,37.1,25.7,13.6,0.6601208459214502,14.7,7.6,51.5,2.1,1.5,13.2,63.9,4.6,51.9,17.3,0.8383233532934131,0.7766709511568124,0.6666666666666667,24.064221793299712,9.964038061900547,38.83925949604195,3.6137479532119476e-06,0.8488858360774966
178,08,Chihuahua,08013,Casas Grandes,11815.0,0.5099449851883199,0.49005501481168007,0.14236140499365213,0.07862886161658908,0.06373254337706305,0.10198899703766398,0.0022005924672027083,0.07448159119763013,3708.0,3.18,0.83,0.7869471413160734,-0.850455,38.6,1.9,36.8,32.7,10.1,0.7190332326283988,22.9,12.3,52.9,4.7,9.7,9.5,71.3,8.7,48.7,16.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,24.904447443349312,9.770637612221808,44.38820428258633,3.1322493087396978e-06,0.603808717731697
179,08,Chihuahua,08017,Cuauhtémoc,180638.0,0.4894706540152127,0.5105293459847873,0.1134700339906332,0.0528847750750119,0.0605852589156213,0.0753717379510402,0.00030447635602697106,0.040849655111327626,56914.0,3.15,0.74,0.7713392135502688,-1.090677,31.8,1.6,30.2,30.7,13.2,0.6329305135951662,24.9,14.6,46.5,4.1,3.1,14.0,62.4,11.4,45.0,13.5,0.8383233532934131,0.7766709511568124,0.6666666666666667,20.88247441925454,10.58037431975319,35.955207533904634,5.0432773742795286e-05,0.8070394933513436
180,08,Chihuahua,08019,Chihuahua,937674.0,0.487632162137374,0.5123678378626261,0.1251789001294693,0.055302802466528876,0.06987609766294042,0.08248389098983229,9.704865443640327e-05,0.042767529013281805,300786.0,3.11,0.7,0.732903127140226,-1.386087,19.6,0.6,19.0,26.8,11.7,0.365558912386707,9.3,8.6,33.5,2.2,1.1,11.3,46.4,3.6,31.2,7.7,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.194694737471927,8.679077413232015,39.31922027058564,0.00011184499253193436,0.9872962244874018
181,08,Chihuahua,08021,Delicias,150506.0,0.4905252946726376,0.5094747053273624,0.1278354351321542,0.05958566435889599,0.06824977077325821,0.08586368649754827,0.00012624081431969488,0.04653635071027069,47679.0,3.15,0.76,0.697623691772059,-1.27883,25.6,0.8,24.9,21.5,17.0,0.4592145015105741,13.7,10.4,31.0,2.3,0.7,11.2,47.2,4.2,42.6,12.4,0.8383233532934131,0.7766709511568124,0.6666666666666667,23.233301590379533,10.73126957688774,41.57287307824674,0.0002842178360163853,0.9312386217160777
182,08,Chihuahua,08023,Galeana,6656.0,0.49564302884615385,0.5043569711538461,0.0928485576923077,0.04657451923076923,0.046274038461538464,0.06024639423076923,0.005408653846153846,0.038461538461538464,1821.0,3.66,1.01,0.7545304777594728,-0.604243,40.1,7.2,32.9,52.1,1.5,0.904833836858006,29.4,22.3,85.1,15.8,6.5,19.7,92.2,20.2,41.6,14.7,0.8383233532934131,0.7766709511568124,0.6666666666666667,19.189751360185674,7.80775880984093,42.6180692377483,3.85286944517235e-06,0.3762019230769231
183,08,Chihuahua,08025,Gómez Farías,7023.0,0.4933788979068774,0.5066211020931226,0.20390146660971095,0.10209312259718069,0.10180834401253026,0.1553467179268119,0.0,0.10308984764345722,2549.0,2.75,0.66,0.7681443703413103,-0.922168,49.0,3.3,45.6,28.4,8.3,0.7824773413897281,23.9,2.2,61.3,2.7,9.2,13.9,77.4,7.4,57.3,20.7,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.99065503793768,10.880267980438106,39.039114313302434,8.328544364929983e-06,0.6384735867862736
184,08,Chihuahua,08027,Guachochi,50180.0,0.4842168194499801,0.5157831805500199,0.09202869669190912,0.044918294141092066,0.04711040255081706,0.06281387006775607,0.06237544838581108,0.03415703467516939,13503.0,3.67,1.26,0.32237280604310153,2.944131,64.9,18.4,46.5,21.1,5.3,0.8685800604229608,27.7,9.6,63.2,21.6,51.9,25.3,86.0,30.3,70.2,40.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,18.444951021487043,9.994298769920924,31.641146075332653,7.25254447954138e-06,0.3469509764846552
185,08,Chihuahua,08029,Guadalupe y Calvo,50514.0,0.49843607712713306,0.5015639228728669,0.08051233321455438,0.040008710456507106,0.040503622758047274,0.05560834620105317,0.03389159440947064,0.044720275567169496,12221.0,4.11,1.33,0.3211684804844121,3.264541,85.2,22.1,63.0,9.7,3.0,0.9667673716012084,30.7,9.2,84.2,20.7,47.8,21.0,94.9,27.7,88.1,66.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,17.02642552494728,7.845185245656422,35.02675979063411,5.30223097469881e-06,0.181850576077919
186,08,Chihuahua,08030,Guazapares,8196.0,0.5008540751586139,0.49914592484138604,0.11908247925817472,0.0636896046852123,0.05539287457296242,0.08260126891166422,0.01476329917032699,0.054660810151293315,2222.0,3.69,1.21,0.40324032403240323,1.85595,71.0,23.7,47.3,23.8,1.6,0.947129909365559,37.4,5.6,82.8,27.6,53.0,20.9,94.8,39.3,72.6,43.2,0.8383233532934131,0.7766709511568124,0.6666666666666667,21.701835687827696,8.920432660484389,39.87347874515833,4.505348475819977e-06,0.33504148365056124
187,08,Chihuahua,08031,Guerrero,35473.0,0.4990274293124348,0.5009725706875652,0.16310997096383165,0.08313365094578976,0.07997632001804189,0.11549629295520537,0.0007329518225128971,0.06689594903165788,11820.0,2.99,0.79,0.6743654822335026,-0.386209,50.2,4.6,45.5,29.3,9.0,0.824773413897281,28.5,9.5,65.0,8.8,19.9,13.7,79.4,16.7,59.2,23.2,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.981814182884943,10.592152011685476,43.13879562118264,6.206195606569415e-06,0.5388605418205396
188,08,Chihuahua,08032,Hidalgo del Parral,116662.0,0.48213642831427544,0.5178635716857246,0.13331676124187825,0.060628139411290735,0.07268862183058751,0.09145222951775214,9.428948586514889e-05,0.05369357631448115,34411.0,3.38,0.78,0.649850338554532,-1.239709,30.0,1.1,28.9,23.2,16.2,0.5377643504531722,12.5,8.0,40.2,3.6,0.9,10.9,53.2,4.3,46.2,13.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.942603509312335,10.278298996774774,38.000144967724985,6.0848450575331885e-05,0.9758361763041951
189,08,Chihuahua,08034,Ignacio Zaragoza,5196.0,0.5013471901462664,0.4986528098537336,0.23441108545034642,0.12490377213240955,0.10950731331793688,0.17571208622016937,0.0,0.08987682832948422,1952.0,2.66,0.62,0.8247950819672131,-0.809208,56.0,4.2,51.8,25.7,7.0,0.8277945619335347,27.6,3.9,64.1,2.8,11.3,13.1,81.6,8.2,62.9,25.8,0.8383233532934131,0.7766709511568124,0.6666666666666667,27.787086931923124,11.715998743365423,43.9364412481391,1.8156508654067118e-06,0.5446497305619707
190,08,Chihuahua,08035,Janos,11005.0,0.5233984552476147,0.47660154475238525,0.1101317582916856,0.058791458427987275,0.05134029986369832,0.07669241253975466,0.005452067242162653,0.03789186733303044,3232.0,3.38,0.76,0.8251856435643564,-0.302702,44.1,2.1,41.9,47.6,2.9,0.918429003021148,34.9,16.1,82.1,6.8,8.0,5.5,91.7,14.3,46.9,17.6,0.8383233532934131,0.7766709511568124,0.6666666666666667,22.87206177135661,9.036878558776724,48.29522107224345,1.4756467726920998e-06,0.2902317128577919
191,08,Chihuahua,08036,Jiménez,40859.0,0.49408942950145623,0.5059105704985438,0.12753616094373332,0.0625076482537507,0.06502851268998262,0.0870554834920091,0.00017132088401576153,0.038963263907584623,11831.0,3.45,0.83,0.6510016059504691,-1.103903,40.0,1.1,38.9,27.5,13.0,0.7054380664652569,15.0,5.1,56.9,3.6,2.3,10.9,67.6,4.8,53.0,18.1,0.8383233532934131,0.7766709511568124,0.6666666666666667,27.41642409928626,8.972448945354596,40.629740871799726,3.825564938625047e-06,0.8587336939230035
192,08,Chihuahua,08037,Juárez,1512450.0,0.5004972065192238,0.4995027934807762,0.08925187609507752,0.040501173592515455,0.04875070250256207,0.05648980131574598,3.305894409732553e-05,0.0426526496743694,449452.0,3.35,0.87,0.6689924619314187,-1.266366,26.4,1.1,25.3,26.3,13.4,0.4894259818731118,14.5,15.0,33.3,5.4,1.4,13.7,52.8,6.4,39.9,10.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,23.229753679747848,9.629060735898758,42.43169155280492,0.00042155419006625216,0.99503057952329
193,08,Chihuahua,08040,Madera,25144.0,0.49339802736239263,0.5066019726376074,0.1595609290486796,0.08172923958001908,0.07783168946866051,0.11108017817371937,0.00011931275851097678,0.06761056315622017,8123.0,3.09,0.78,0.730148959743937,-0.631036,49.9,3.6,46.3,27.3,9.5,0.7990936555891239,25.0,5.7,58.2,6.4,22.4,14.5,77.2,13.9,59.4,21.3,0.8383233532934131,0.7766709511568124,0.6666666666666667,36.41723544031579,10.40944163814545,42.58456152028761,2.8769524564583525e-06,0.7045020680878142
194,08,Chihuahua,08044,Matamoros,4314.0,0.5013908205841446,0.49860917941585536,0.18242929995363932,0.09550301344459898,0.08692628650904033,0.13514140009272138,0.0,0.048446917014371815,1373.0,3.11,0.73,0.6678805535324108,-0.855228,49.5,3.5,46.0,26.0,11.3,0.7990936555891239,20.5,5.7,61.5,7.4,6.9,8.9,75.5,6.9,60.8,21.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,26.851800406751103,9.93700363172552,41.42982795933028,3.6428074316879738e-06,0.6244784422809457
195,08,Chihuahua,08045,Meoqui,44853.0,0.4989855751008851,0.5010144248991149,0.13194212204311864,0.06441040733061333,0.0675317147125053,0.09212315787126836,0.001047867478206586,0.050565179586649724,13837.0,3.23,0.81,0.6744236467442365,-1.021442,33.5,1.3,32.2,25.4,15.0,0.607250755287009,20.9,11.1,41.3,3.5,1.9,12.0,58.9,7.0,48.5,14.5,0.8383233532934131,0.7766709511568124,0.6666666666666667,24.314376087318117,9.39375407308795,42.04867785261497,0.0001046720884378303,0.7352685439101063
196,08,Chihuahua,08048,Namiquipa,22712.0,0.5014970059880239,0.49850299401197606,0.19386227544910178,0.10016731243395562,0.09369496301514618,0.1409387108136668,8.805917576611483e-05,0.06040859457555477,7744.0,2.93,0.66,0.8480113636363636,-0.863307,49.2,1.9,47.3,36.7,6.2,0.8806646525679758,28.5,10.6,71.8,2.7,5.8,9.9,85.8,8.0,55.4,23.1,0.8383233532934131,0.7766709511568124,0.6666666666666667,28.26747429492334,11.423640539981896,46.139573547686624,4.649354496519871e-06,0.25898203592814373
197,08,Chihuahua,08050,Nuevo Casas Grandes,65753.0,0.4887837817285903,0.5112162182714096,0.12323392088573905,0.057427037549617505,0.06580688333612154,0.0846805468951987,0.00100375648259395,0.05785287363314221,20932.0,3.13,0.75,0.7881234473533346,-1.238021,29.6,0.9,28.7,23.9,16.2,0.5438066465256798,14.4,11.4,37.5,3.4,1.6,11.7,53.5,4.6,45.9,14.2,0.8383233532934131,0.7766709511568124,0.6666666666666667,14.696780065586807,9.179457104686657,41.47051475705916,2.4989774668858806e-05,0.9435006767752042
198,08,Chihuahua,08052,Ojinaga,24534.0,0.4969837776147387,0.5030162223852612,0.1437596804434662,0.07304149343767832,0.07071818700578789,0.10161408657373441,8.151952392598027e-05,0.03896633243661857,8218.0,2.98,0.72,0.8542224385495254,-1.041172,41.2,1.4,39.8,35.6,7.3,0.7598187311178248,24.3,20.0,64.7,6.4,1.9,8.2,76.8,11.1,48.4,14.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,19.757266799471815,10.86754386087274,46.38257981113976,3.6152273265883876e-06,0.8994049074753403
199,08,Chihuahua,08055,Rosales,16776.0,0.5016094420600858,0.49839055793991416,0.1489031950405341,0.07522651406771579,0.0736766809728183,0.10592513113972342,0.00029804482594182163,0.06151645207439199,5320.0,3.15,0.8,0.6868421052631579,-1.012485,30.5,1.1,29.4,34.4,11.0,0.6359516616314199,25.2,11.8,44.9,4.6,2.7,9.0,64.9,7.5,41.5,10.4,0.8383233532934131,0.7766709511568124,0.6666666666666667,24.51490490256396,9.986318531267017,44.55212844357676,8.776307826884297e-06,0.5142465426800191
200,08,Chihuahua,08059,San Francisco del Oro,5004.0,0.49640287769784175,0.5035971223021583,0.17146282973621102,0.08173461231015187,0.08972821742605916,0.11670663469224621,0.00019984012789768185,0.05975219824140687,1559.0,3.21,0.7,0.6029506093649776,-1.010303,33.0,3.5,29.5,20.4,13.8,0.5045317220543808,13.0,2.8,39.1,6.0,8.5,13.7,53.4,6.3,46.8,16.7,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.86884434816919,9.95233019048566,41.22761523504286,1.062548511370255e-05,0.8846922462030375
201,08,Chihuahua,08060,Santa Bárbara,11582.0,0.5022448627180107,0.4977551372819893,0.15213261958211016,0.07330340183042652,0.07882921775168365,0.10283198065964427,0.0,0.06501467794854084,3451.0,3.35,0.77,0.6195305708490293,-1.05935,24.0,0.8,23.2,25.1,15.6,0.4667673716012085,14.2,4.9,32.7,3.2,5.1,11.7,49.1,5.2,39.6,9.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,25.092944046024837,9.776291052644936,41.99546560758008,3.373955256579571e-05,0.7916594715938525
202,08,Chihuahua,08062,Saucillo,29862.0,0.4965508003482687,0.5034491996517313,0.1500569285379412,0.0736052508204407,0.0764516777175005,0.10920233072131806,0.0005357980041524346,0.06536735650659702,9045.0,3.29,0.8,0.6805970149253732,-1.096387,27.9,0.9,27.0,27.1,15.0,0.5468277945619335,20.6,10.3,36.5,3.8,1.1,10.0,55.0,5.7,42.9,11.9,0.8383233532934131,0.7766709511568124,0.6666666666666667,24.679816014471843,2.779109966048507,45.7899836585938,9.881107805677695e-06,0.4988949166164356
203,09,Ciudad de México,09002,Azcapotzalco,432205.0,0.47419627260212166,0.5258037273978783,0.181973831862195,0.07654932265938617,0.10542450920280885,0.12693744866440693,4.858805427979778e-05,0.05552920489119746,134168.0,3.21,0.77,0.4812399379881939,-1.391197,19.5,0.5,18.9,22.9,11.0,0.29456193353474314,7.7,14.4,32.0,3.5,0.3,7.1,42.4,3.0,30.4,5.4,0.0,0.0,0.04629629629629628,18.8225490968738,13.660206959033092,35.33850804009982,0.014114043334658516,1.0
204,09,Ciudad de México,09003,Coyoacán,614447.0,0.4705206470208171,0.5294793529791829,0.20602590622136652,0.08626944227899233,0.1197564639423742,0.14720228107550368,9.113886144777337e-05,0.05606016466839288,191517.0,3.2,0.7,0.5713800863630905,-1.451144,19.8,0.6,19.2,26.9,7.7,0.31117824773413894,6.1,18.0,38.7,3.2,0.5,7.9,46.7,3.5,27.4,4.9,0.0,0.0,0.04629629629629628,21.73636438375469,11.442995007531426,33.271438226656585,0.011382454672610273,1.0
205,09,Ciudad de México,09004,Cuajimalpa de Morelos,217686.0,0.4784368310318532,0.5215631689681468,0.11853311650726275,0.05299835542937993,0.06553476107788282,0.07699163014617384,2.7562636090515697e-05,0.0352985492865871,60436.0,3.6,0.81,0.5564233238467139,-1.278397,30.1,1.2,29.0,35.1,6.4,0.5709969788519638,9.9,18.2,55.7,5.8,3.1,11.8,65.2,7.0,36.5,6.5,0.0,0.0,0.04629629629629628,18.34218119653502,9.129620508275016,34.70390817441387,0.00310124079668516,0.9772562314526428
206,09,Ciudad de México,09005,Gustavo A. Madero,1173351.0,0.4805671960052874,0.5194328039947126,0.17340846856567216,0.0744312656656022,0.09897720290006998,0.12048824264861921,9.289632854959854e-05,0.058560481901835,340155.0,3.42,0.83,0.4217136305507783,-1.30486,28.4,1.1,27.2,23.5,11.5,0.44712990936555896,9.3,18.5,40.8,4.1,1.5,10.8,51.9,5.3,39.9,8.3,0.0,0.0,0.04629629629629628,20.628230559219,13.528523752203377,35.74582259263309,0.013882427756333195,1.0
207,09,Ciudad de México,09006,Iztacalco,404695.0,0.4753011527199496,0.5246988472800505,0.175210961341257,0.07402611843487071,0.1011848429063863,0.12126169090302573,9.14268770308504e-05,0.06040845575062702,117720.0,3.43,0.82,0.45274379884471627,-1.386912,17.1,0.4,16.7,29.4,5.8,0.27945619335347427,6.1,20.3,38.5,1.7,0.1,8.7,46.5,3.5,22.9,3.8,0.0,0.0,0.04629629629629628,22.14222863876413,13.084036950871877,34.17138105586105,0.01891282653324412,1.0
208,09,Ciudad de México,09007,Iztapalapa,1835486.0,0.48360543202181877,0.5163945679781813,0.14277635460036198,0.06281442626094669,0.07996192833941529,0.09496776330628509,0.00016235482046716784,0.05689174420289776,504365.0,3.61,0.92,0.3907586767519554,-1.244697,35.0,1.7,33.2,27.5,8.7,0.5649546827794563,10.8,22.5,52.8,6.0,1.1,12.3,62.5,7.6,43.7,9.6,0.0,0.0,0.04629629629629628,19.613425809462523,12.757870653934557,35.70035136903216,0.016516607995860334,1.0
209,09,Ciudad de México,09008,La Magdalena Contreras,247622.0,0.4776918044438701,0.52230819555613,0.15375451292696127,0.06633901672710825,0.087415496199853,0.10526528337546745,0.00012115240164444193,0.05596837114634402,68089.0,3.62,0.87,0.458605648489477,-1.26263,32.6,1.3,31.2,25.5,10.9,0.5317220543806647,11.2,17.8,47.3,6.2,1.4,9.8,58.1,6.0,43.5,8.3,0.0,0.0,0.04629629629629628,18.381435897880174,10.866992452754127,34.091048511518025,0.004319683808391942,0.9951781344145512
210,09,Ciudad de México,09009,Milpa Alta,152685.0,0.48708779513377215,0.5129122048662279,0.10765301110128696,0.05023414218816517,0.057418868913121784,0.0703474473589416,0.00020303238694043292,0.050594360939188524,39100.0,3.9,1.03,0.3931457800511509,-0.849953,49.2,2.0,47.2,30.2,6.4,0.783987915407855,12.5,17.7,72.3,10.2,11.6,6.4,79.4,9.7,55.5,13.7,0.0,0.0,0.04629629629629628,16.61901052837334,11.494849449637517,36.19569521176529,0.000516005077044607,0.8429773717130039
211,09,Ciudad de México,09010,Álvaro Obregón,759137.0,0.47554920916777865,0.5244507908322213,0.16112901887274628,0.06944332841107731,0.09168569046166897,0.11040563165805381,9.747911114858055e-05,0.05028736578509544,219354.0,3.45,0.81,0.4982311697074136,-1.321042,27.9,1.1,26.8,27.9,8.5,0.4607250755287009,10.0,18.1,43.9,5.0,2.0,12.7,55.8,6.6,36.3,6.1,0.0,0.0,0.04629629629629628,17.18840484686893,11.778893366571465,35.40349377792871,0.0076751646007762004,0.9998234837717039
212,09,Ciudad de México,09011,Tláhuac,392313.0,0.48479148027212965,0.5152085197278703,0.11775291667622537,0.053174378621151985,0.06457853805507337,0.07545760655395055,0.00010960636022767535,0.05335280757966216,106935.0,3.67,0.93,0.38824519567961846,-1.182614,39.2,1.3,37.8,23.1,12.3,0.6163141993957704,10.3,15.4,53.2,4.9,1.3,10.4,62.3,4.9,51.5,12.9,0.0,0.0,0.04629629629629628,17.044243995564546,10.93218499191762,34.28437729125814,0.004556654222004058,0.9821774960299556
213,09,Ciudad de México,09012,Tlalpan,699928.0,0.4784449257637928,0.5215550742362072,0.15557885953983838,0.06762552719708313,0.08795333234275525,0.10580516853162039,0.00012144106250928667,0.05070235795681841,202318.0,3.44,0.81,0.5414693700016805,-1.266801,32.1,1.8,30.3,26.2,8.1,0.4939577039274925,9.7,21.0,49.8,6.4,3.4,10.7,58.3,8.1,40.2,9.0,0.0,0.0,0.04629629629629628,20.32783197396809,10.145234711258125,36.12445259808664,0.0022113449358398297,0.9794707455624007
214,09,Ciudad de México,09013,Xochimilco,442178.0,0.4872517402494018,0.5127482597505981,0.1379240939169294,0.06167651941073504,0.07624757450619433,0.0920285495886272,0.0002057994744198038,0.05227532803531609,117113.0,3.74,0.91,0.43066098554387644,-1.084835,40.5,2.4,38.1,23.8,9.9,0.6102719033232629,11.1,21.6,55.3,9.7,7.5,6.6,64.3,9.3,50.4,12.1,0.0,0.0,0.04629629629629628,18.147143427835985,10.687399870185487,37.54544318423032,0.0038724328509586615,0.9712853194867226
215,09,Ciudad de México,09014,Benito Juárez,434153.0,0.46555246652677745,0.5344475334732226,0.20118253242520495,0.07999253719310934,0.1211899952320956,0.14186934099269152,2.0730019140717673e-05,0.04195755874081257,176053.0,2.46,0.56,0.6701447859451415,-1.550066,5.0,0.1,4.8,26.6,2.3,0.0,2.5,13.9,26.6,1.5,0.0,5.4,31.6,2.3,7.2,1.0,0.0,0.0,0.04629629629629628,23.065657244989623,14.10888405357832,33.97012992797942,0.017355906855001657,1.0
216,09,Ciudad de México,09015,Cuauhtémoc,545884.0,0.47803379472561935,0.5219662052743806,0.17184786511420008,0.07082640267895743,0.10102146243524265,0.11777410585399095,0.00012090480761480461,0.05335199419656923,196466.0,2.75,0.72,0.378788187269044,-1.407415,16.0,0.7,15.4,31.5,5.3,0.2870090634441087,6.1,21.2,40.7,2.6,0.4,9.0,47.5,5.0,21.4,3.8,0.0,0.0,0.04629629629629628,19.862280165057964,14.87604996300071,37.11080466380139,0.016864372109000388,1.0
217,09,Ciudad de México,09016,Miguel Hidalgo,414470.0,0.4716071126981446,0.5283928873018554,0.17157092190025816,0.0711897121625208,0.10038120973773736,0.12107752068907279,5.7905276618331846e-05,0.04287161917629744,146762.0,2.81,0.66,0.565759529033401,-1.424851,7.1,0.1,7.0,32.3,3.0,0.12839879154078548,3.9,13.8,33.4,1.7,0.0,3.8,39.3,1.5,10.0,1.2,0.0,0.0,0.04629629629629628,21.30080295678821,13.34649474532955,44.040562438096025,0.008739846759916944,1.0
